year,category,film,name,BAFTA,Golden Globe,Guild,Oscar,running_time,box_office,imdb_score,rt_audience_score,rt_critic_score,produced_USA,R,PG,PG13,G,q1_release,q2_release,q3_release,q4_release
2012,Picture,Lincoln,Lincoln,0.0,0.0,0.0,0.0,150,275300000.0,7.4,80.0,90.0,1,0,0,1,0,0,0,0,1
2012,Picture,Silver Linings Playbook,Silver Linings Playbook,0.0,0.0,0.0,0.0,122,236400000.0,7.8,86.0,92.0,1,1,0,0,0,0,0,0,1
2012,Picture,Zero Dark Thirty,Zero Dark Thirty,0.0,0.0,0.0,0.0,157,132800000.0,7.4,80.0,92.0,1,1,0,0,0,1,0,0,0
2013,Picture,12 Years a Slave,12 Years a Slave,1.0,1.0,0.0,1.0,134,187700000.0,8.1,90.0,96.0,1,1,0,0,0,0,0,0,1
2013,Picture,American Hustle,American Hustle,0.0,1.0,1.0,0.0,138,251100000.0,7.3,74.0,93.0,1,1,0,0,0,0,0,0,1
2013,Picture,Captain Phillips,Captain Phillips,0.0,0.0,0.0,0.0,134,218800000.0,7.8,89.0,93.0,1,0,0,1,0,0,0,0,1
2013,Picture,Dallas Buyers Club,Dallas Buyers Club,0.0,0.0,0.0,0.0,116,55200000.0,8.0,91.0,94.0,1,1,0,0,0,0,0,0,1
2013,Picture,Gravity,Gravity,0.0,0.0,0.0,0.0,91,723200000.0,7.8,80.0,96.0,0,0,0,1,0,0,0,0,1
2013,Picture,Her,Her,0.0,0.0,0.0,0.0,126,48800000.0,8.0,82.0,95.0,1,1,0,0,0,1,0,0,0
2013,Picture,Nebraska,Nebraska,0.0,0.0,0.0,0.0,114,27700000.0,7.7,83.0,91.0,1,1,0,0,0,1,0,0,0
2013,Picture,Philomena,Philomena,0.0,0.0,0.0,0.0,98,100100000.0,7.6,89.0,92.0,0,0,0,1,0,0,0,0,1
2013,Picture,The Wolf of Wall Street,The Wolf of Wall Street,0.0,0.0,0.0,0.0,179,392000000.0,8.2,82.0,77.0,1,1,0,0,0,0,0,0,1
2014,Picture,Birdman or (The Unexpected Virtue of Ignorance),Birdman or (The Unexpected Virtue of Ignorance),0.0,0.0,0.0,1.0,119,103200000.0,7.8,77.0,91.0,1,1,0,0,0,0,0,0,1
2014,Picture,American Sniper,American Sniper,0.0,0.0,0.0,0.0,132,547400000.0,7.3,84.0,72.0,1,1,0,0,0,1,0,0,0
2014,Picture,Boyhood,Boyhood,1.0,1.0,0.0,0.0,165,44500000.0,7.9,81.0,98.0,1,1,0,0,0,0,0,1,0
2014,Picture,The Grand Budapest Hotel,The Grand Budapest Hotel,0.0,1.0,0.0,0.0,100,174800000.0,8.1,86.0,92.0,1,1,0,0,0,1,0,0,0
2014,Picture,The Imitation Game,The Imitation Game,0.0,0.0,0.0,0.0,114,233600000.0,8.1,91.0,90.0,1,0,0,1,0,0,0,0,1
2014,Picture,Selma,Selma,0.0,0.0,0.0,0.0,128,66800000.0,7.5,86.0,99.0,1,0,0,1,0,1,0,0,0
2014,Picture,The Theory of Everything,The Theory of Everything,0.0,0.0,0.0,0.0,123,123700000.0,7.7,84.0,79.0,0,0,0,1,0,0,0,0,1
2014,Picture,Whiplash,Whiplash,0.0,0.0,0.0,0.0,106,49000000.0,8.5,94.0,94.0,1,1,0,0,0,0,0,0,1
2015,Picture,Spotlight,Spotlight,0.0,0.0,1.0,1.0,129,88300000.0,8.1,93.0,96.0,1,1,0,0,0,0,0,0,1
2015,Picture,The Big Short,The Big Short,0.0,0.0,0.0,0.0,130,133300000.0,7.8,88.0,88.0,1,1,0,0,0,0,0,0,1
2015,Picture,Bridge of Spies,Bridge of Spies,0.0,0.0,0.0,0.0,141,165500000.0,7.6,87.0,91.0,1,0,0,1,0,0,0,0,1
2015,Picture,Brooklyn,Brooklyn,0.0,0.0,0.0,0.0,112,62100000.0,7.5,87.0,97.0,0,0,0,1,0,0,0,0,1
2015,Picture,Mad Max: Fury Road,Mad Max: Fury Road,0.0,0.0,0.0,0.0,120,378900000.0,8.1,86.0,97.0,0,1,0,0,0,0,1,0,0
2015,Picture,The Martian,The Martian,0.0,1.0,0.0,0.0,141,630200000.0,8.0,91.0,92.0,1,0,0,1,0,0,0,0,1
2015,Picture,The Revenant,The Revenant,1.0,1.0,0.0,0.0,156,533000000.0,8.0,84.0,81.0,1,1,0,0,0,1,0,0,0
2015,Picture,Room,Room,0.0,0.0,0.0,0.0,118,36200000.0,8.2,93.0,94.0,0,1,0,0,0,1,0,0,0
2016,Picture,Arrival,Arrival,0.0,0.0,0.0,0.0,116,195300000.0,8.1,82.0,94.0,1,0,0,1,0,0,0,0,1
2016,Picture,Fences,Fences,0.0,0.0,0.0,0.0,139,55600000.0,7.4,79.0,93.0,1,0,0,1,0,0,0,0,1
2016,Picture,Hacksaw Ridge,Hacksaw Ridge,0.0,0.0,0.0,0.0,139,174900000.0,8.3,93.0,86.0,1,1,0,0,0,0,0,0,1
2016,Picture,Hell or High Water,Hell or High Water,0.0,0.0,0.0,0.0,102,32300000.0,7.7,89.0,98.0,1,1,0,0,0,0,0,1,0
2016,Picture,Hidden Figures,Hidden Figures,0.0,0.0,1.0,0.0,127,169100000.0,7.9,94.0,92.0,1,0,1,0,0,1,0,0,0
2016,Picture,La La Land,La La Land,1.0,1.0,0.0,0.0,128,341100000.0,8.5,85.0,93.0,1,0,0,1,0,0,0,0,1
2016,Picture,Lion,Lion,0.0,0.0,0.0,0.0,118,76300000.0,8.0,93.0,86.0,0,0,0,1,0,1,0,0,0
2016,Picture,Manchester by the Sea,Manchester by the Sea,0.0,0.0,0.0,0.0,137,60700000.0,8.1,81.0,96.0,1,1,0,0,0,0,0,0,1
2016,Picture,Moonlight,Moonlight,0.0,1.0,0.0,1.0,111,23300000.0,7.9,86.0,98.0,1,1,0,0,0,0,0,0,1
