year,category,film,name,BAFTA,Golden Globe,Guild,Oscar,running_time,box_office,imdb_score,rt_audience_score,rt_critic_score,produced_USA,R,PG,PG13,G,q1_release,q2_release,q3_release,q4_release
2017,Picture,Lady Bird,Lady Bird,0,1,0,0,94,44200000,7.8,7.2,94,1,1,0,0,0,0,0,0,1
2017,Picture,Phantom Thread,Phantom Thread,0,0,0,0,130,18000000,8,7.5,90,1,1,0,0,0,0,0,0,1
2017,Picture,The Post,The Post,0,0,0,0,116,106500000,7.3,7,83,1,0,0,1,0,0,0,0,1
2017,Picture,The Shape of Water,The Shape of Water,0,0,0,1,123,67000000,7.8,7.1,87,1,1,0,0,0,0,0,0,1
2017,Picture,"Three Billboards outside Ebbing, Missouri","Three Billboards outside Ebbing, Missouri",1,1,0,0,115,91100000,8.3,7.4,88,0,1,0,0,0,0,0,0,1
2018,Picture,Black Panther,Black Panther,0,0,0,0,134,700059566,7.4,6.6,88,1,0,0,1,0,1,0,0,0
2018,Picture,BlacKkKlansman,BlacKkKlansman,0,0,0,0,135,48636445,7.5,7.5,83,1,1,0,0,0,0,0,1,0
2018,Picture,Bohemian Rhapsody,Bohemian Rhapsody,0,1,0,0,134,205821056,8.2,8.1,49,1,0,0,1,0,0,0,0,1
2018,Picture,The Favourite,The Favourite,0,0,0,0,119,26109876,7.9,7.5,90,1,1,0,0,0,0,0,0,1
2018,Picture,Green Book ,Green Book ,0,1,0,1,130,49078216,8.3,7.8,70,1,0,0,1,0,0,0,0,1
2018,Picture,Roma,Roma,1,1,0,0,135,116235682,8,8.1,96,0,1,0,0,0,0,0,0,1
2018,Picture,A Star is Born,A Star is Born,0,0,0,0,136,206361489,8,8.5,88,1,1,0,0,0,0,0,0,1
2018,Picture,Vice,Vice,0,0,0,0,132,42197631,7.1,6.2,61,1,1,0,0,0,0,0,0,1
2019,Picture,Ford vs Ferrari,Ford vs Ferrari,0,0,0,0,192,216027388,8.2,8.2,92,1,0,0,1,0,0,0,0,1
2019,Picture,The Irishman,The Irishman,0,0,0,0,209,961224,8,8.2,94,1,1,0,0,0,0,0,1,0
2019,Picture,JoJo Rabbit,JoJo Rabbit,0,0,0,0,108,43837072,8.1,6.8,58,1,0,0,1,0,0,0,0,1
2019,Picture,Joker,Joker,0,0,0,0,122,1069147201,8.6,9.1,59,1,1,0,0,0,0,0,1,0
2019,Picture,Little Women,Little Women,0,0,0,0,135,130191052,8.2,7.7,87,1,0,1,0,0,0,0,0,1
2019,Picture,Once Upon a Time... in Hollywood,Once Upon a Time... in Hollywood,1,1,0,0,161,373058543,7.8,7.6,83,1,1,0,0,0,0,0,1,0
2019,Picture,1917,1917,1,1,0,1,119,143336984,8.6,8.4,79,1,1,0,0,0,0,0,0,1
2019,Picture,Marriage Story,Marriage Story,0,0,0,0,136,2300000,8.1,8,93,1,1,0,0,0,0,0,0,1
2019,Picture,Parasite,Parasite,0,0,0,0,132,139600731,8.6,8.9,96,0,1,0,0,0,0,1,0,0
